Host_Time_s,Raw_V3,Force_N,Raw_V3_Filtered
1771577553.663206,51.3,2.7241348657057585,51.3
1771577553.664919,49.25,2.3836180074925393,49.25
1771577553.665014,12.2,-3.770601308019556,12.2
1771577553.665275,32.8,-0.3488221474379328,32.8
1771577553.693087,49.35,2.400228585941965,49.35
1771577553.695549,22.6,-2.0431011492793187,22.6
1771577553.695834,22.5,-2.0597117277287444,22.5
1771577553.723520,46.25,1.8853006540097785,46.25
1771577553.725024,22.15,-2.1178487523017333,22.15
1771577553.725099,42.1,1.1959616483586264,42.1
1771577553.753234,53.4,3.072957013143691,53.4
1771577553.755246,12.6,-3.7041589942218547,12.6
1771577553.755464,17.55,-2.8819353609752993,17.55
1771577553.783130,57.1,3.6875484157724303,57.1
1771577553.784915,25.5,-1.5613943742459835,25.5
1771577553.813219,35.35,0.0747476030224146,35.35
1771577553.815120,32.05,-0.47340148580862296,32.05
1771577553.815201,-2.35,-6.187440472410946,-2.35
1771577553.815255,8.45,-4.3934979998730075,8.45
1771577553.845548,57.7,3.7872118864689823,57.7
1771577553.845771,27.25,-1.2707092513810396,27.25
1771577553.846115,32.85,-0.34051685821321936,32.85
1771577553.873900,34.9,0.0,34.9
1771577553.875416,37.85,0.49001206425804855,37.85
1771577553.875842,33.95,-0.1578004952695402,33.95
1771577553.903902,52.85,2.9815988316718522,52.85
1771577553.905268,16.8,-3.0065146993459897,16.8
1771577553.905345,26.15,-1.4534256143247188,26.15
1771577553.933854,36.9,0.3322115689885072,36.9
1771577553.934808,32.05,-0.47340148580862296,32.05
1771577553.963409,8.9,-4.318750396850593,8.9
1771577553.965129,64.2,4.866899485681631,64.2
1771577553.965290,46.45,1.9185218109086297,46.45
1771577553.993561,77.6,7.092716997904628,77.6
1771577553.995364,17.85,-2.832103625627023,17.85
1771577553.995687,18.45,-2.7324401549304715,18.45
1771577554.054018,53.35,3.064651723918979,53.35
1771577554.055493,28.9,-0.9966347069655215,28.9
1771577554.055645,22.55,-2.0514064385040314,22.55
1771577554.055942,23.7,-1.86038478633564,23.7
1771577554.057420,9.5,-4.219086926154041,9.5
1771577554.057537,39.45,0.7557813194488545,39.45
1771577554.085049,44.75,1.636141977268398,44.75
1771577554.085272,22.6,-2.0431011492793187,22.6
1771577554.112949,3.5,-5.215721633119562,3.5
1771577554.114678,23.7,-1.86038478633564,23.7
1771577554.114841,15.0,-3.305505111435646,15.0
1771577554.116691,15.2,-3.2722839545367957,15.2
1771577554.145757,55.0,3.3387262683344976,55.0
1771577554.146613,9.6,-4.202476347704615,9.6
1771577554.146695,22.65,-2.0347958600546066,22.65
1771577554.173626,33.6,-0.21593751984252918,33.6
1771577554.174807,8.8,-4.335360975300018,8.8
1771577554.202987,23.55,-1.8853006540097779,23.55
1771577554.204636,37.9,0.49831735348276074,37.9
1771577554.204842,3.2,-5.265553368467839,3.2
1771577554.204883,35.45,0.09135818147184019,35.45
1771577554.235640,80.6,7.591034351387388,80.6
1771577554.235855,25.65,-1.5364785065718456,25.65
1771577554.263087,28.45,-1.0713823099879356,28.45
1771577554.265075,50.65,2.616166105784494,50.65
1771577554.265171,19.65,-2.533113213537367,19.65
1771577554.265425,26.0,-1.4783414819988567,26.0
1771577554.293452,33.75,-0.1910216521683914,33.75
1771577554.295199,23.1,-1.9600482570321918,23.1
1771577554.295259,36.0,0.18271636294367918,36.0
1771577554.323712,51.55,2.765661311829322,51.55
1771577554.324832,29.35,-0.9218871039431069,29.35
1771577554.324990,41.45,1.0879928884373617,41.45
1771577554.353713,34.5,-0.0664423137977012,34.5
1771577554.355202,-0.05,-5.805397168074162,-0.05
1771577554.383341,36.0,0.18271636294367918,36.0
1771577554.384819,37.75,0.47340148580862296,37.75
1771577554.385070,10.05,-4.1277287446822015,10.05
1771577554.413632,26.6,-1.3786780113023043,26.6
1771577554.415382,6.5,-4.717404279636802,6.5
1771577554.415500,14.3,-3.4217791605816235,14.3
1771577554.443514,31.15,-0.622896691853451,31.15
1771577554.445072,38.05,0.5232332211568985,38.05
1771577554.473136,24.1,-1.7939424725379383,24.1
1771577554.475039,65.25,5.041310559400596,65.25
1771577554.475216,23.55,-1.8853006540097779,23.55
1771577554.475764,14.35,-3.413473871356911,14.35
1771577554.503522,36.15,0.207632230617817,36.15
1771577554.505143,-0.8,-5.929976506444852,-0.8
1771577554.505280,4.6,-5.033005270175884,4.6
1771577554.533615,37.75,0.47340148580862296,37.75
1771577554.535622,-10.85,-7.599339640612102,-10.85
1771577554.564982,10.2,-4.102812877008064,10.2
1771577554.565325,50.55,2.5995555273350686,50.55
1771577554.565547,24.2,-1.7773318940885132,24.2
1771577554.565607,20.7,-2.358702139818401,20.7
1771577554.593948,53.0,3.00651469934599,53.0
1771577554.596461,20.15,-2.4500603212902403,20.15
1771577554.596489,29.4,-0.9135818147183947,29.4
1771577554.625002,43.15,1.370372722077592,43.15
1771577554.625349,35.5,0.09966347069655239,35.5
1771577554.625578,41.6,1.1129087561114994,41.6
1771577554.653200,49.35,2.400228585941965,49.35
1771577554.655115,29.35,-0.9218871039431069,29.35
1771577554.655197,34.2,-0.1162740491459768,34.2
1771577554.683630,28.5,-1.0630770207632227,28.5
1771577554.686891,12.3,-3.753990729570131,12.3
1771577554.686948,29.25,-0.9384976823925325,29.25
1771577554.715337,56.2,3.538053209727602,56.2
1771577554.715615,-7.3,-7.0096641056575,-7.3
1771577554.715812,12.45,-3.729074861895993,12.45
1771577554.743212,22.0,-2.142764619975871,22.0
1771577554.744690,10.3,-4.086202298558638,10.3
1771577554.744762,16.8,-3.0065146993459897,16.8
1771577554.773290,50.85,2.6493872626833452,50.85
1771577554.774773,45.6,1.7773318940885139,45.6
1771577554.803135,44.15,1.5364785065718456,44.15
1771577554.804756,11.2,-3.93670709251381,11.2
1771577554.832784,37.95,0.5066226427074741,37.95
1771577554.834693,34.6,-0.049831735348275605,34.6
1771577554.834910,29.1,-0.9634135500666703,29.1
1771577554.862747,22.2,-2.1095434630770207,22.2
1771577554.864657,49.7,2.458365610514954,49.7
1771577554.864962,55.8,3.4716108959298997,55.8
1771577554.865140,29.4,-0.9135818147183947,29.4
1771577554.893617,49.4,2.408533875166677,49.4
1771577554.896649,11.3,-3.9200965140643844,11.3
1771577554.896855,31.7,-0.5315385103816114,31.7
1771577554.924979,53.95,3.1643151946155315,53.95
1771577554.925242,18.15,-2.7822718902787478,18.15
1771577554.953107,20.0,-2.474976188964378,20.0
1771577554.954954,50.1,2.524807924312655,50.1
1771577554.955057,25.7,-1.528173217347133,25.7
1771577554.955257,25.25,-1.6029208203695469,25.25
1771577554.983484,41.65,1.1212140453362118,41.65
1771577554.985417,23.6,-1.876995364785065,23.6
1771577554.985498,37.5,0.4318750396850596,37.5
1771577555.013473,50.75,2.6327766842339195,50.75
1771577555.015068,13.65,-3.5297479205028885,13.65
1771577555.015149,30.55,-0.7225601625500028,30.55
1771577555.043549,37.1,0.36543272588735837,37.1
1771577555.045413,45.9,1.8271636294367894,45.9
1771577555.045483,16.6,-3.03973585624484,16.6
1771577555.073477,45.0,1.6776684233919614,45.0
1771577555.074958,12.0,-3.803822464918407,12.0
1771577555.075032,19.2,-2.607860816559781,19.2
1771577555.103676,57.0,3.6709378373230046,57.0
1771577555.104958,14.0,-3.4716108959298997,14.0
1771577555.163187,42.3,1.2291828052574763,42.3
1771577555.165039,49.8,2.474976188964378,49.8
1771577555.165123,6.35,-4.74232014731094,6.35
1771577555.165178,30.75,-0.6893390056511521,30.75
1771577555.166882,20.1,-2.4583656105149525,20.1
1771577555.195294,30.3,-0.7640866086735661,30.3
1771577555.195412,29.4,-0.9135818147183947,29.4
1771577555.195480,74.8,6.627620801320718,74.8
1771577555.195809,37.5,0.4318750396850596,37.5
1771577555.196964,13.65,-3.5297479205028885,13.65
1771577555.225286,30.75,-0.6893390056511521,30.75
1771577555.225718,18.05,-2.7988824687281726,18.05
1771577555.253949,51.75,2.798882468728173,51.75
1771577555.256978,10.55,-4.044675852435074,10.55
1771577555.257069,33.7,-0.19932694139310358,33.7
1771577555.287004,37.9,0.49831735348276074,37.9
1771577555.287123,29.95,-0.8222236332465551,29.95
1771577555.287411,37.35,0.40695917201092174,37.35
1771577555.316162,71.5,6.079471712489681,71.5
1771577555.316279,20.35,-2.4168391643913893,20.35
1771577555.316627,16.5,-3.056346434694266,16.5
1771577555.345640,55.55,3.4300844498063365,55.55
1771577555.345825,6.45,-4.7257095688615145,6.45
1771577555.345926,6.3,-4.750625436535652,6.3
1771577555.375477,48.15,2.20090164454886,48.15
1771577555.375650,9.5,-4.219086926154041,9.5
1771577555.375994,13.15,-3.6128008127500157,13.15
1771577555.403076,42.05,1.1876563591339129,42.05
1771577555.405050,24.55,-1.7191948695155244,24.55
1771577555.405094,41.3,1.0630770207632227,41.3
1771577555.463511,49.95,2.4998920566385174,49.95
1771577555.465159,35.75,0.14118991682011578,35.75
1771577555.465286,44.35,1.5696996634706968,44.35
1771577555.465512,22.45,-2.068017016953457,22.45
1771577555.466861,22.9,-1.993269413931043,22.9
1771577555.466904,29.65,-0.8720553685948313,29.65
1771577555.495500,76.8,6.9598323703092255,76.8
1771577555.495613,22.65,-2.0347958600546066,22.65
1771577555.495889,6.1,-4.783846593434503,6.1
1771577555.523575,47.45,2.0846275954028832,47.45
1771577555.525465,33.05,-0.3072957013143694,33.05
1771577555.525573,24.55,-1.7191948695155244,24.55
1771577555.583202,38.3,0.564759667280462,38.3
1771577555.585068,28.3,-1.0962981776620733,28.3
1771577555.585164,21.95,-2.151069909200584,21.95
1771577555.585396,46.25,1.8853006540097785,46.25
1771577555.613044,30.8,-0.6810337164264394,30.8
1771577555.614998,35.25,0.05813702457298899,35.25
1771577555.615075,41.55,1.1046034668867861,41.55
1771577555.615200,11.85,-3.8287383325925446,11.85
1771577555.616828,31.1,-0.6312019810781632,31.1
1771577555.645248,32.05,-0.47340148580862296,32.05
1771577555.645352,12.3,-3.753990729570131,12.3
1771577555.673472,38.7,0.6312019810781644,38.7
1771577555.674975,11.25,-3.928401803289097,11.25
1771577555.675069,19.8,-2.5081973458632287,19.8
1771577555.703152,65.25,5.041310559400596,65.25
1771577555.705051,18.45,-2.7324401549304715,18.45
1771577555.705141,31.55,-0.5564543780557492,31.55
1771577555.733605,41.5,1.096298177662074,41.5
1771577555.734842,6.65,-4.692488411962664,6.65
1771577555.763077,36.2,0.21593751984253037,36.2
1771577555.765098,33.1,-0.298990412089656,33.1
1771577555.765172,20.25,-2.433449742840815,20.25
1771577555.793176,23.25,-1.935132389358054,23.25
1771577555.794986,45.4,1.7441107371896627,45.4
1771577555.795396,-8.65,-7.233906914724743,-8.65
1771577555.795713,19.3,-2.5912502381103555,19.3
1771577555.823503,72.4,6.2289669185345105,72.4
1771577555.825534,19.4,-2.5746396596609307,19.4
1771577555.825684,25.5,-1.5613943742459835,25.5
1771577555.854075,82.9,7.973077655724174,82.9
1771577555.856902,-5.65,-6.735589561241983,-5.65
1771577555.857157,39.6,0.7806971871229923,39.6
1771577555.886786,34.9,0.0,34.9
1771577555.887070,12.2,-3.770601308019556,12.2
1771577555.887127,21.8,-2.1759857768747217,21.8
1771577555.917251,46.3,1.8936059432344907,46.3
1771577555.917395,11.0,-3.9699282494126606,11.0
1771577555.917655,12.75,-3.679243126547717,12.75
1771577555.945658,58.1,3.853654200266684,58.1
1771577555.945801,41.2,1.0464664423137984,41.2
1771577555.946182,33.1,-0.298990412089656,33.1
1771577556.003705,53.4,3.072957013143691,53.4
1771577556.005981,23.45,-1.9019112324592036,23.45
1771577556.006068,26.05,-1.4700361927741439,26.05
1771577556.035219,20.3,-2.425144453616102,20.3
1771577556.035320,23.15,-1.9517429678074796,23.15
1771577556.035599,25.7,-1.528173217347133,25.7
1771577556.065207,35.7,0.1328846275954036,35.7
1771577556.065720,10.5,-4.052981141659787,10.5
1771577556.066013,28.9,-0.9966347069655215,28.9
1771577556.066088,15.8,-3.172620483840243,15.8
1771577556.066881,18.55,-2.715829576481046,18.55
1771577556.066947,53.05,3.0148199885707023,53.05
1771577556.095241,44.6,1.6112261095942604,44.6
1771577556.095351,30.6,-0.7142548733252899,30.6
1771577556.123484,30.2,-0.7806971871229917,30.2
1771577556.125141,39.5,0.7640866086735667,39.5
1771577556.125272,27.25,-1.2707092513810396,27.25
1771577556.155208,45.15,1.7025842910660993,45.15
1771577556.155344,18.25,-2.765661311829322,18.25
1771577556.155632,9.5,-4.219086926154041,9.5
1771577556.183226,58.6,3.9367070925138106,58.6
1771577556.184951,1.25,-5.589459648231633,1.25
1771577556.185043,-6.1,-6.810337164264397,-6.1
1771577556.213460,47.5,2.0929328846275954,47.5
1771577556.215042,16.4,-3.072957013143691,16.4
1771577556.215173,26.45,-1.4035938789764426,26.45
1771577556.273610,54.5,3.2556733760873704,54.5
1771577556.274858,5.1,-4.949952377928756,5.1
1771577556.303067,41.15,1.0381611530890849,41.15
1771577556.304965,52.95,2.998209410121278,52.95
1771577556.305132,27.6,-1.2125722268080508,27.6
1771577556.305370,31.3,-0.5979808241793125,31.3
1771577556.306852,45.15,1.7025842910660993,45.15
1771577556.307078,0.45,-5.7223442758270355,0.45
1771577556.307275,-7.2,-6.993053527208076,-7.2
1771577556.336924,40.55,0.9384976823925325,40.55
1771577556.337057,-4.85,-6.60270493364658,-4.85
1771577556.365166,27.75,-1.1876563591339129,27.75
1771577556.365274,47.75,2.134459330751159,47.75
1771577556.365587,12.7,-3.6875484157724294,12.7
1771577556.365867,43.95,1.5032573496729957,43.95
1771577556.393353,51.65,2.7822718902787478,51.65
1771577556.395352,17.4,-2.9068512286494377,17.4
1771577556.395500,50.55,2.5995555273350686,50.55
1771577556.423627,35.8,0.149495206044828,35.8
1771577556.424992,32.65,-0.37373801511207055,32.65
1771577556.453082,24.25,-1.7690266048638006,24.25
1771577556.455090,49.25,2.3836180074925393,49.25
1771577556.455186,21.5,-2.225817512222998,21.5
1771577556.455255,19.7,-2.5248079243126544,19.7
1771577556.483571,34.5,-0.0664423137977012,34.5
1771577556.485094,29.45,-0.905276525493682,29.45
1771577556.513364,38.25,0.5564543780557497,38.25
1771577556.515394,19.25,-2.5995555273350686,19.25
1771577556.515480,33.55,-0.2242428090672426,33.55
1771577556.543452,43.25,1.3869833005270178,43.25
1771577556.545117,30.7,-0.697644294875865,30.7
1771577556.545196,52.35,2.8985459394247255,52.35
1771577556.573478,52.15,2.8653247825258745,52.15
1771577556.575477,44.9,1.661057844942536,44.9
1771577556.575553,35.15,0.0415264461235634,35.15
1771577556.603886,57.0,3.6709378373230046,57.0
1771577556.606888,15.05,-3.2971998222109336,15.05
1771577556.636562,29.95,-0.8222236332465551,29.95
1771577556.636954,26.2,-1.4451203251000062,26.2
1771577556.637030,-9.15,-7.31695980697187,-9.15
1771577556.665328,18.8,-2.6743031303574822,18.8
1771577556.665742,39.1,0.6976442948758655,39.1
1771577556.665903,9.6,-4.202476347704615,9.6
1771577556.666094,35.65,0.12457933837069018,35.65
1771577556.693541,50.6,2.6078608165597816,50.6
1771577556.695506,-0.2,-5.8303130357483015,-0.2
1771577556.695670,30.1,-0.7973077655724168,30.1
1771577556.723892,46.25,1.8853006540097785,46.25
1771577556.726887,38.75,0.6395072703028766,38.75
1771577556.755367,33.1,-0.298990412089656,33.1
1771577556.755502,32.75,-0.35712743666264496,32.75
1771577556.755572,53.9,3.1560099053908184,53.9
1771577556.756984,12.1,-3.7872118864689814,12.1
1771577556.785291,76.35,6.885084767286811,76.35
1771577556.785400,32.1,-0.46509619658390955,32.1
1771577556.785695,34.55,-0.05813702457298899,34.55
1771577556.813504,55.5,3.4217791605816243,55.5
1771577556.815366,25.5,-1.5613943742459835,25.5
1771577556.815450,22.8,-2.009879992380468,22.8
1771577556.843978,59.25,4.044675852435075,59.25
1771577556.846785,16.15,-3.114483459267255,16.15
1771577556.846838,28.8,-1.0132452854149465,28.8
1771577556.875200,50.65,2.616166105784494,50.65
1771577556.875489,18.8,-2.6743031303574822,18.8
1771577556.875536,30.35,-0.7557813194488534,30.35
1771577556.903542,65.15,5.024699980951172,65.15
1771577556.904905,30.7,-0.697644294875865,30.7
1771577556.933572,57.95,3.828738332592546,57.95
1771577556.934881,39.5,0.7640866086735667,39.5
1771577556.963031,32.2,-0.44848561813448395,32.2
1771577556.964997,31.85,-0.5066226427074729,31.85
1771577556.965076,2.55,-5.373522128389104,2.55
1771577556.965386,17.85,-2.832103625627023,17.85
1771577556.993444,45.9,1.8271636294367894,45.9
1771577556.995374,25.05,-1.6361419772683974,25.05
1771577556.995454,30.65,-0.7059495841005777,30.65
1771577557.023480,50.1,2.524807924312655,50.1
1771577557.025006,32.7,-0.3654327258873572,32.7
1771577557.053251,36.9,0.3322115689885072,36.9
1771577557.055165,64.0,4.83367832878278,64.0
1771577557.055276,20.05,-2.4666708997396656,20.05
1771577557.055389,25.05,-1.6361419772683974,25.05
1771577557.083434,43.65,1.4534256143247188,43.65
1771577557.084969,24.5,-1.727500158740237,24.5
1771577557.085050,28.25,-1.1046034668867861,28.25
1771577557.113522,59.45,4.077897009333927,59.45
1771577557.115376,1.75,-5.506406755984506,1.75
1771577557.115457,18.55,-2.715829576481046,18.55
1771577557.143422,29.05,-0.9717188392913831,29.05
1771577557.144937,26.45,-1.4035938789764426,26.45
1771577557.172972,13.05,-3.6294113911994406,13.05
1771577557.175084,53.7,3.1227887484919683,53.7
1771577557.175176,16.7,-3.0231252777954154,16.7
1771577557.175257,17.7,-2.8570194933011615,17.7
1771577557.203384,24.7,-1.6942790018413865,24.7
1771577557.204930,26.3,-1.4285097466505805,26.3
1771577557.205132,28.75,-1.0215505746396594,28.75
1771577557.235105,35.0,0.016610578449425595,35.0
1771577557.235250,18.65,-2.699218998031621,18.65
1771577557.263086,39.6,0.7806971871229923,39.6
1771577557.264950,33.2,-0.2823798336402304,33.2
1771577557.265038,18.7,-2.690913708806908,18.7
1771577557.265346,27.65,-1.2042669375833386,27.65
1771577557.293365,47.65,2.1178487523017333,47.65
1771577557.295223,16.6,-3.03973585624484,16.6
1771577557.295312,38.6,0.6145914026287388,38.6
1771577557.323615,51.9,2.823798336402311,51.9
1771577557.325104,41.0,1.0132452854149472,41.0
1771577557.383653,29.0,-0.9800241285160959,29.0
1771577557.385042,32.95,-0.32390627976379377,32.95
1771577557.385139,41.7,1.1295193345609251,41.7
1771577557.387374,35.25,0.05813702457298899,35.25
1771577557.387456,38.75,0.6395072703028766,38.75
1771577557.387512,34.1,-0.1328846275954024,34.1
1771577557.388956,41.6,1.1129087561114994,41.6
1771577557.415268,48.25,2.2175122229982858,48.25
1771577557.415473,21.75,-2.1842910660994344,21.75
1771577557.443572,26.2,-1.4451203251000062,26.2
1771577557.445081,7.8,-4.501466759794272,7.8
1771577557.445169,15.55,-3.214146929963807,15.55
1771577557.473599,34.0,-0.149495206044828,34.0
1771577557.475076,17.75,-2.848714204076449,17.75
1771577557.475154,4.7,-5.016394691726458,4.7
1771577557.503456,61.65,4.443329735221283,61.65
1771577557.505075,18.2,-2.7739666010540347,18.2
1771577557.505167,35.9,0.1661057844942536,35.9
1771577557.533591,54.35,3.230757508413233,54.35
1771577557.534814,11.15,-3.9450123817385228,11.15
1771577557.563569,17.8,-2.840408914851736,17.8
1771577557.565281,50.35,2.5663343704362185,50.35
1771577557.565534,12.8,-3.670937837323004,12.8
1771577557.565750,10.75,-4.011454695536224,10.75
1771577557.593420,52.45,2.915156517874151,52.45
1771577557.595009,22.35,-2.084627595402882,22.35
1771577557.595094,21.35,-2.250733379897136,21.35
1771577557.623471,49.4,2.408533875166677,49.4
1771577557.625129,11.6,-3.870264778716108,11.6
1771577557.625218,28.05,-1.1378246237856366,28.05
1771577557.653539,44.8,1.6444472664931102,44.8
1771577557.654778,26.0,-1.4783414819988567,26.0
1771577557.654839,43.85,1.48664677122357,43.85
1771577557.683412,36.8,0.3156009905390816,36.8
1771577557.684646,26.65,-1.370372722077592,26.65
1771577557.712715,51.45,2.7490507333798977,51.45
1771577557.714661,29.35,-0.9218871039431069,29.35
1771577557.714758,26.25,-1.4368150358752934,26.25
1771577557.714852,16.85,-2.9982094101212766,16.85
1771577557.743048,48.6,2.2756492475712746,48.6
1771577557.744620,3.05,-5.290469236141976,3.05
1771577557.744651,21.4,-2.2424280906724237,21.4
